taxon_oid	Name	IMG_Phylum	IMG_Class	IMG_Order	IMG_Family	IMG_Genus	Institution	Host	Fraction	HostFraction	gene-genome	NumfliC	clust1	clust2	clust3	clust4	NumOperons	genesInOperon	T3SS	T6SS	coronatine
2643221642	Caulobacter_sp._Root343	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	MPCologne	Arabidopsis	Root	Arabidopsis_Root	2644235601-2643221642	3	0	0	1	0	1	2	0	1	0
2643221794	Sphingomonas_sp._Leaf208	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ETH	Arabidopsis	Shoot	Arabidopsis_Shoot	2644986776-2643221794	1	1	0	0	0	0	0	0	1	0
2684623004	Sphingomonas_sp._OV641	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ORNL	Populus	Root	Populus_Root	2686394357-2684623004	2	1	0	1	0	0	0	0	0	0
2643221824	Sphingomonas_sp._Leaf407	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ETH	Arabidopsis	Shoot	Arabidopsis_Shoot	2645120589-2643221824	1	1	0	0	0	0	0	0	0	0
2643221654	Rhizobacter_sp._Root404	Proteobacteria	Betaproteobacteria	Burkholderiales	unclassified	Rhizobacter	MPCologne	Arabidopsis	Root	Arabidopsis_Root	2644301614-2643221654	2	1	0	0	0	1	2	0	0	0
2643221761	Sphingomonas_sp._Leaf28	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ETH	Arabidopsis	Shoot	Arabidopsis_Shoot	2644843850-2643221761	3	1	0	0	0	1	2	0	0	0
2521172669	Pseudomonas_sp._LAIL14HWK12:I3	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Cornell	Maize	Root	Maize_Root	2521879444-2521172669	1	1	0	0	0	0	0	1	0	1
2643221633	Pseudomonas_sp._Root329	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	MPCologne	Arabidopsis	Root	Arabidopsis_Root	2644187216-2643221633	1	1	0	0	0	0	0	0	0	0
2690315616	Phyllobacterium_sp._YR620	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Phyllobacterium	ORNL	Populus	Root	Populus_Root	2690381448-2690315616	1	0	0	1	0	0	0	0	0	0
2643221745	Microbacterium_sp._Leaf203	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	ETH	Arabidopsis	Shoot	Arabidopsis_Shoot	2644779859-2643221745	1	0	1	0	0	0	0	0	0	0
2643221909	Brevundimonas_sp._Leaf168	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	ETH	Arabidopsis	Shoot	Arabidopsis_Shoot	2645487414-2643221909	5	0	0	1	0	2	7	0	0	0
2687453793	Bacillus_sp._OK838	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	ORNL	Populus	Root	Populus_Root	2690210424-2687453793	1	0	1	0	0	0	0	0	0	0
2636416070	Paenibacillus_sp._CL141A	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	UNC	Arabidopsis	Root	Arabidopsis_Root	2639149416-2636416070	1	0	1	0	0	0	0	0	0	0
2643221891	Rhizobium_sp._Leaf311	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	ETH	Arabidopsis	Shoot	Arabidopsis_Shoot	2645413015-2643221891	5	0	0	1	0	1	4	0	1	0
2517572232	Pseudomonas_umsongensis_20MFCvi1.1	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	UNC	Arabidopsis	Root	Arabidopsis_Root	2518214041-2517572232	1	1	0	0	0	0	0	0	0	0
2643221674	Devosia_sp._Root436	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia	MPCologne	Arabidopsis	Root	Arabidopsis_Root	2644411267-2643221674	1	0	0	1	0	0	0	0	0	0
2643221756	Sphingomonas_sp._Leaf24	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ETH	Arabidopsis	Shoot	Arabidopsis_Shoot	2644824290-2643221756	1	1	0	0	0	0	0	0	0	0
2521172673	Pseudomonas_sp._URMO17WK12:I9	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Cornell	Maize	Root	Maize_Root	2521900793-2521172673	1	1	0	0	0	0	0	0	0	0
2521172646	Pseudomonas_sp._LAMO17WK12:I9	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Cornell	Maize	Root	Maize_Root	2521787646-2521172646	1	1	0	0	0	0	0	1	1	1
2643221905	Rhizobium_sp._Leaf155	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	ETH	Arabidopsis	Shoot	Arabidopsis_Shoot	2645472715-2643221905	2	0	0	1	0	1	2	0	1	0
2643221552	Caulobacter_sp._Root1472	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	MPCologne	Arabidopsis	Root	Arabidopsis_Root	2643778992-2643221552	5	0	0	1	0	1	3	1	1	1
2521172639	Pseudomonas_sp._LAMO17WK12:I5	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Cornell	Maize	Root	Maize_Root	2521748730-2521172639	1	1	0	0	0	0	0	0	0	0
2606217774	Methylobacterium_sp._UNCCL126	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	UNC	Arabidopsis	Root	Arabidopsis_Root	2608524470-2606217774	1	0	0	1	0	0	0	0	0	0
2643221897	Leifsonia_sp._Leaf325	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Leifsonia	ETH	Arabidopsis	Shoot	Arabidopsis_Shoot	2645438877-2643221897	1	0	1	0	0	0	0	0	0	0
2643221508	Variovorax_paradoxus_CL14	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	UNC	Arabidopsis	Root	Arabidopsis_Root	2643615883-2643221508	1	1	0	0	0	0	0	0	0	0
2687453680	Bacillus_sp._OK048	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	ORNL	Populus	Root	Populus_Root	2689689697-2687453680	1	0	1	0	0	0	0	0	0	0
2643221864	Methylobacterium_sp._Leaf92	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	ETH	Arabidopsis	Shoot	Arabidopsis_Shoot	2645292840-2643221864	1	0	0	1	0	0	0	0	0	0
2643221931	Rhizobium_sp._Leaf371	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	ETH	Arabidopsis	Shoot	Arabidopsis_Shoot	2645576746-2643221931	3	0	0	1	0	1	3	0	0	0
2615840637	Roseateles_sp._YR242	Proteobacteria	Betaproteobacteria	Burkholderiales	unclassified	Roseateles	ORNL	Populus	Root	Populus_Root	2616363667-2615840637	3	1	0	0	0	1	3	0	1	0
2643221960	Paenibacillus_sp._Soil522	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	MPCologne	Arabidopsis	Soil	Arabidopsis_Soil	2645716136-2643221960	1	0	1	0	0	0	0	0	0	0
2643221806	Xanthomonas_sp._Leaf131	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	ETH	Arabidopsis	Shoot	Arabidopsis_Shoot	2645045227-2643221806	1	1	0	0	0	0	0	0	1	0
2643221712	Ensifer_sp._Root258	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Ensifer	MPCologne	Arabidopsis	Root	Arabidopsis_Root	2644618831-2643221712	2	0	0	1	0	0	0	0	0	0
2643221881	Methylobacterium_sp._Leaf121	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	ETH	Arabidopsis	Shoot	Arabidopsis_Shoot	2645367380-2643221881	1	0	0	1	0	0	0	0	0	0
2609459712	Pseudomonas_sp._OK602	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ORNL	Populus	Root	Populus_Root	2609744455-2609459712	2	1	0	0	0	0	0	0	0	0
2643221791	Pseudomonas_sp._Leaf83	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ETH	Arabidopsis	Shoot	Arabidopsis_Shoot	2644974104-2643221791	2	1	0	0	0	0	0	0	0	0
2639762661	Leifsonia_sp._21MFCrub1.1	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Leifsonia	UNC	Arabidopsis	Root	Arabidopsis_Root	2640401361-2639762661	1	0	1	0	0	0	0	0	0	0
2643221553	Microbacterium_sp._Root553	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	MPCologne	Arabidopsis	Root	Arabidopsis_Root	2643785914-2643221553	1	0	1	0	0	0	0	0	0	0
2693429827	Paenibacillus_sp._PDC88	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	ORNL	Populus	Root	Populus_Root	2694843276-2693429827	1	0	1	0	0	0	0	0	0	0
2687453688	Variovorax_sp._OV329	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	ORNL	Populus	Root	Populus_Root	2689741186-2687453688	1	1	0	0	0	0	0	0	1	0
2643221848	Frateuria_sp._Soil773	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Frateuria	MPCologne	Arabidopsis	Soil	Arabidopsis_Soil	2645221793-2643221848	1	1	0	0	0	0	0	1	0	1
2643221571	Pseudomonas_sp._Root569	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	MPCologne	Arabidopsis	Root	Arabidopsis_Root	2643874263-2643221571	1	1	0	0	0	0	0	1	1	1
2643221795	Pseudorhodoferax_sp._Leaf265	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Pseudorhodoferax	ETH	Arabidopsis	Shoot	Arabidopsis_Shoot	2644993679-2643221795	3	1	0	0	0	1	2	0	1	0
2643221947	Sanguibacter_sp._Leaf3	Actinobacteria	Actinobacteria	Micrococcales	Sanguibacteraceae	Sanguibacter	ETH	Arabidopsis	Shoot	Arabidopsis_Shoot	2645651087-2643221947	1	0	1	0	0	0	0	0	0	0
2693429819	Stenotrophomonas_sp._YR347	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	ORNL	Populus	Root	Populus_Root	2694802647-2693429819	2	1	0	0	0	1	2	0	1	0
2518645595	Pseudomonas_sp._URIL14HWK12:I9	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Cornell	Maize	Root	Maize_Root	2518963955-2518645595	1	1	0	0	0	0	0	1	1	1
2546825545	Burkholderia_MF384	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	UNC	Arabidopsis	Root	Arabidopsis_Root	2546992310-2546825545	1	1	0	0	0	0	0	0	1	0
2593339199	Paenibacillus_sp._UNC496MF	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	UNC	Arabidopsis	Root	Arabidopsis_Root	2595326449-2593339199	3	0	1	0	0	1	2	0	0	0
2643221543	Paenibacillus_sp._Root52	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	MPCologne	Arabidopsis	Root	Arabidopsis_Root	2643736930-2643221543	1	0	1	0	0	0	0	0	0	0
2643221763	Sphingomonas_sp._Leaf30	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ETH	Arabidopsis	Shoot	Arabidopsis_Shoot	2644849962-2643221763	2	1	0	1	0	0	0	0	0	0
2643221807	Aureimonas_sp._Leaf324	Proteobacteria	Alphaproteobacteria	Rhizobiales	Aurantimonadaceae	Aureimonas	ETH	Arabidopsis	Shoot	Arabidopsis_Shoot	2645049782-2643221807	1	0	0	1	0	0	0	0	0	0
2643221564	Mesorhizobium_sp._Root157	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium	MPCologne	Arabidopsis	Root	Arabidopsis_Root	2643839113-2643221564	2	0	0	1	0	1	2	0	0	0
2643221686	Rhizobium_sp._Root1334	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	MPCologne	Arabidopsis	Root	Arabidopsis_Root	2644479821-2643221686	6	0	0	1	0	0	0	0	0	0
2582581315	Agrobacterium_rhizogenes_YR147	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	ORNL	Populus	Root	Populus_Root	2585326027-2582581315	3	0	0	1	0	1	2	0	1	0
2518645601	Pseudomonas_sp._URIL14HWK12:I12	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Cornell	Maize	Root	Maize_Root	2518994354-2518645601	1	1	0	0	0	0	0	1	1	1
2643221590	Nocardioides_sp._Root682	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	MPCologne	Arabidopsis	Root	Arabidopsis_Root	2643961249-2643221590	1	0	1	0	0	0	0	0	0	0
2639762568	Bacillus_sp._112MF	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	UNC	Arabidopsis	Root	Arabidopsis_Root	2640025112-2639762568	1	0	1	0	0	0	0	0	0	0
2643221726	Ensifer_sp._Root954	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Ensifer	MPCologne	Arabidopsis	Root	Arabidopsis_Root	2644692434-2643221726	2	0	0	1	0	0	0	0	0	0
2643221498	Variovorax_sp._350MFTsu5.1	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	UNC	Arabidopsis	Root	Arabidopsis_Root	2643558569-2643221498	1	1	0	0	0	0	0	1	1	1
2643221769	Sphingomonas_sp._Leaf42	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ETH	Arabidopsis	Shoot	Arabidopsis_Shoot	2644873627-2643221769	1	1	0	0	0	0	0	0	0	0
2561511224	Agrobacterium_sp._33MFTa1.1	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	UNC	Arabidopsis	Root	Arabidopsis_Root	2562542364-2561511224	4	0	0	1	0	1	3	0	0	0
2517572122	Arthrobacter_sp._131MFCol6.1	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Arthrobacter	UNC	Arabidopsis	Root	Arabidopsis_Root	2517825581-2517572122	1	0	1	0	0	0	0	0	0	0
2643221717	Acidovorax_sp._Root267	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	MPCologne	Arabidopsis	Root	Arabidopsis_Root	2644648679-2643221717	3	1	0	0	0	1	2	0	0	0
2522572063	Leifsonia_sp._109	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Leifsonia	UNC	Arabidopsis	Root	Arabidopsis_Root	2522792415-2522572063	1	0	1	0	0	0	0	0	0	0
2643221655	Ensifer_sp._Root1252	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Ensifer	MPCologne	Arabidopsis	Root	Arabidopsis_Root	2644306219-2643221655	2	0	0	1	0	0	0	0	0	0
2643221501	Variovorax_sp._375MFSha3.1	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	UNC	Arabidopsis	Root	Arabidopsis_Root	2643573145-2643221501	1	1	0	0	0	0	0	1	1	1
2643221638	Duganella_sp._Root336D2	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Duganella	MPCologne	Arabidopsis	Root	Arabidopsis_Root	2644213841-2643221638	2	1	0	0	0	0	0	1	1	1
2643221857	Nocardioides_sp._Soil805	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	MPCologne	Arabidopsis	Soil	Arabidopsis_Soil	2645261651-2643221857	1	0	1	0	0	0	0	0	0	0
2585427530	Rhizobium_tropici_YR635	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	ORNL	Populus	Root	Populus_Root	2585553146-2585427530	4	0	0	1	0	1	2	0	1	0
2582581304	Rhizobium_sp._YR519	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	ORNL	Populus	Root	Populus_Root	2585255961-2582581304	3	0	0	1	0	1	2	0	0	0
2643221915	Rhizobium_sp._Leaf341	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	ETH	Arabidopsis	Shoot	Arabidopsis_Shoot	2645509166-2643221915	3	0	0	1	0	1	3	0	0	0
2616644976	Paenibacillus_sp._OV031	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	ORNL	Populus	Root	Populus_Root	2617055930-2616644976	1	0	1	0	0	0	0	0	0	0
2671181067	Duganella_sp._Root198D2	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Duganella	MPCologne	Arabidopsis	Root	Arabidopsis_Root	2675353431-2671181067	2	1	0	0	0	1	2	1	1	1
2643221771	Pseudomonas_sp._Leaf48	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ETH	Arabidopsis	Shoot	Arabidopsis_Shoot	2644881340-2643221771	1	1	0	0	0	0	0	0	0	0
2643221542	Microbacterium_sp._Root1433D1	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	MPCologne	Arabidopsis	Root	Arabidopsis_Root	2643734833-2643221542	1	0	1	0	0	0	0	0	0	0
2639762659	Ralstonia_sp._25MFCol4.1	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	UNC	Arabidopsis	Root	Arabidopsis_Root	2640392811-2639762659	1	1	0	0	0	0	0	0	0	0
2643221560	Sphingopyxis_sp._Root1497	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis	MPCologne	Arabidopsis	Root	Arabidopsis_Root	2643822309-2643221560	1	1	0	0	0	0	0	0	0	0
2643221500	Ochrobactrum_sp._370MFChir3.1	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Ochrobactrum	UNC	Arabidopsis	Root	Arabidopsis_Root	2643570308-2643221500	1	0	0	1	0	0	0	0	0	0
2585428059	Paenibacillus_chondroitinus_OK414	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	ORNL	Populus	Root	Populus_Root	2587743482-2585428059	1	0	1	0	0	0	0	0	0	0
2639762620	Leifsonia_sp._98AMF	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Leifsonia	UNC	Arabidopsis	Root	Arabidopsis_Root	2640244012-2639762620	1	0	1	0	0	0	0	0	0	0
2643221757	Sphingomonas_sp._Leaf226	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ETH	Arabidopsis	Shoot	Arabidopsis_Shoot	2644829900-2643221757	2	1	0	1	0	0	0	0	0	0
2518645592	Pseudomonas_sp._URIL14HWK12:I10	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Cornell	Maize	Root	Maize_Root	2518951331-2518645592	1	1	0	0	0	0	0	1	1	1
2526164763	Pseudomonas_sp._URIL14HWK12:I7	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Cornell	Maize	Root	Maize_Root	2527238880-2526164763	1	1	0	0	0	0	0	1	0	1
2643221832	Rhizobium_sp._Leaf453	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	ETH	Arabidopsis	Shoot	Arabidopsis_Shoot	2645147233-2643221832	3	0	0	1	0	0	0	0	0	0
2522125173	Cryocola_sp._340MFSha3.1	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Cryocola	UNC	Arabidopsis	Root	Arabidopsis_Root	2522567514-2522125173	1	0	1	0	0	0	0	0	0	0
2643221788	Acidovorax_sp._Leaf76	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	ETH	Arabidopsis	Shoot	Arabidopsis_Shoot	2644960074-2643221788	2	1	0	0	0	1	2	0	1	0
2643221683	Variovorax_sp._Root473	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	MPCologne	Arabidopsis	Root	Arabidopsis_Root	2644467199-2643221683	1	1	0	0	0	0	0	0	0	0
2643221925	Acidovorax_sp._Leaf191	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	ETH	Arabidopsis	Shoot	Arabidopsis_Shoot	2645551575-2643221925	2	1	0	0	0	1	2	0	1	0
2615840633	Burkholderia_sp._YR520	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	ORNL	Populus	Root	Populus_Root	2616334463-2615840633	1	1	0	0	0	0	0	1	1	1
2643221755	Sphingomonas_sp._Leaf23	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ETH	Arabidopsis	Shoot	Arabidopsis_Shoot	2644820265-2643221755	1	1	0	0	0	0	0	0	1	0
2521172672	Pseudomonas_sp._URMO17WK12:I10	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Cornell	Maize	Root	Maize_Root	2521896778-2521172672	1	1	0	0	0	0	0	0	0	0
2643221620	Nocardioides_sp._Root240	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	MPCologne	Arabidopsis	Root	Arabidopsis_Root	2644118903-2643221620	1	0	1	0	0	0	0	0	0	0
2643221746	Pseudomonas_sp._Leaf15	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ETH	Arabidopsis	Shoot	Arabidopsis_Shoot	2644784897-2643221746	1	1	0	0	0	0	0	1	1	1
2565956511	Sphingomonas_sp._UNC305MFCol5.2	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	UNC	Arabidopsis	Root	Arabidopsis_Root	2565998623-2565956511	2	1	0	1	0	0	0	1	0	1
2687453684	Sphingomonas_sp._YR710	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ORNL	Populus	Root	Populus_Root	2689715430-2687453684	2	1	0	0	0	1	2	0	0	0
2643221580	Devosia_sp._Root635	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia	MPCologne	Arabidopsis	Root	Arabidopsis_Root	2643911346-2643221580	1	0	0	1	0	0	0	0	1	0
2521172671	Pseudomonas_sp._LAMO17WK12:I1	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Cornell	Maize	Root	Maize_Root	2521890801-2521172671	1	1	0	0	0	0	0	1	1	1
2585427531	Rhizobium_tropici_YR530	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	ORNL	Populus	Root	Populus_Root	2585560069-2585427531	5	0	0	1	0	1	3	0	0	0
2593339196	Dyella_marensis_UNC178MFTsu3.1	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Dyella	UNC	Arabidopsis	Root	Arabidopsis_Root	2595308749-2593339196	1	1	0	0	0	0	0	1	0	1
2643221567	Phycicoccus_sp._Root563	Actinobacteria	Actinobacteria	Micrococcales	Intrasporangiaceae	Phycicoccus	MPCologne	Arabidopsis	Root	Arabidopsis_Root	2643851665-2643221567	1	0	1	0	0	0	0	0	0	0
2521172667	Pseudomonas_sp._35MFCvi1.1	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	UNC	Arabidopsis	Root	Arabidopsis_Root	2521869132-2521172667	1	1	0	0	0	0	0	0	0	0
2529292583	Agrobacterium_sp._UNC420CL41Cvi	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	UNC	Arabidopsis	Root	Arabidopsis_Root	2529488345-2529292583	5	0	0	1	0	1	2	0	1	0
2585428046	Pseudomonas_putida_PD1	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ORNL	Populus	Root	Populus_Root	2587682689-2585428046	1	1	0	0	0	0	0	0	1	0
2615840643	Ensifer_sp._YR511	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Ensifer	ORNL	Populus	Root	Populus_Root	2616391013-2615840643	2	0	0	1	0	0	0	0	0	0
2574179747	Bacillus_sp._UNC69MF	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	UNC	Arabidopsis	Root	Arabidopsis_Root	2574353650-2574179747	1	0	1	0	0	0	0	0	0	0
2690315619	Pantoea_sp._YR525	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea	ORNL	Populus	Root	Populus_Root	2690398329-2690315619	2	1	0	0	0	0	0	0	0	0
2643221636	Rhizobium_sp._Root1204	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	MPCologne	Arabidopsis	Root	Arabidopsis_Root	2644203529-2643221636	5	0	0	1	0	0	0	0	0	0
2636416069	Paenibacillus_sp._CL130	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	UNC	Arabidopsis	Root	Arabidopsis_Root	2639146435-2636416069	1	0	1	0	0	0	0	0	0	0
2643221946	Methylobacterium_sp._Leaf469	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	ETH	Arabidopsis	Shoot	Arabidopsis_Shoot	2645646468-2643221946	1	0	0	1	0	0	0	0	0	0
2690315661	Enterobacter_sp._PDC34	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	ORNL	Populus	Root	Populus_Root	2690613800-2690315661	1	1	0	0	0	0	0	0	0	0
2643221599	Rhizobium_sp._Root708	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	MPCologne	Arabidopsis	Root	Arabidopsis_Root	2644007272-2643221599	4	0	0	1	0	1	2	0	0	0
2615840537	Bacillus_sp._BC15	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	ORNL	Populus	Root	Populus_Root	2615982547-2615840537	1	0	1	0	0	0	0	0	0	0
2643221753	Sphingomonas_sp._Leaf22	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ETH	Arabidopsis	Shoot	Arabidopsis_Shoot	2644811961-2643221753	1	1	0	0	0	0	0	0	0	0
2643221884	Methylobacterium_sp._Leaf123	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	ETH	Arabidopsis	Shoot	Arabidopsis_Shoot	2645385390-2643221884	2	0	0	1	0	0	0	0	0	0
2643221617	Nocardioides_sp._Root79	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	MPCologne	Arabidopsis	Root	Arabidopsis_Root	2644098370-2643221617	1	0	1	0	0	0	0	0	0	0
2519899511	Microbacterium_sp._292MF	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	UNC	Arabidopsis	Root	Arabidopsis_Root	2519946218-2519899511	1	0	1	0	0	0	0	0	0	0
