ASV Id,log2 (Fold Change),p value ,FDR adjusted q value,Contrast (which fractions are we comparing?),Kingdom,Phylum,Class,Order,Family,Genus,Cumulative relative abuncance in soil,Cumulative relative abuncance in root,Cumulative relative abuncance in shoot
ASV1142,-1.01667828,0.384727203,0.578437574,Root-Shoot,Bacteria,Chloroflexi,Dehalococcoidia,S085,NA,NA,0.000553419,5.68E-05,6.06E-05
ASV1143,-4.581832953,6.64E-05,0.000480413,Root-Shoot,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,0,1.01E-05,0.000352703
ASV1144,4.458966868,0.002736123,0.012825812,Root-Shoot,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Galbitalea,2.77E-05,0.000262867,1.61E-05
ASV1145,-1.190435192,0.396017587,0.587444135,Root-Shoot,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,NA,0.000525338,4.40E-05,9.39E-05
ASV1147,5.928335571,0.000320072,0.001978,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Massilia,0,0.000273877,1.35E-05
ASV1148,-1.817321258,0.160799172,0.326475845,Root-Shoot,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,0.000437386,7.11E-05,0.000129582
ASV1149,1.053122503,0.541234171,0.70853973,Root-Shoot,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Herpetosiphonaceae,Herpetosiphon,0,0.000210799,8.46E-05
ASV115,0.563420762,0.534189384,0.703247021,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Undibacterium,3.94E-05,0.00150663,0.001261947
ASV1150,1.135910705,0.52011577,0.690903735,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,PLTA13,NA,NA,0.000643729,6.10E-05,1.26E-05
ASV1151,-3.701489322,0.069191038,0.1780827,Root-Shoot,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacter,0,2.62E-05,0.000307622
ASV1152,-2.541568335,0.053563433,0.146797342,Root-Shoot,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Archangiaceae,Archangium,0.000483164,2.03E-05,0.000270899
ASV1153,-5.979991036,0.000981706,0.005276032,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Massilia,0,6.93E-05,0.000263625
ASV1154,-0.15704306,0.912384507,0.970713608,Root-Shoot,Bacteria,Acidobacteria,Subgroup_6,NA,NA,NA,0.000651538,4.95E-05,2.32E-05
ASV1155,-1.553789939,0.00327696,0.014860934,Root-Shoot,Bacteria,Actinobacteria,MB-A2-108,NA,NA,NA,0.000620141,4.39E-05,8.82E-05
ASV1156,-3.246154152,0.026238499,0.084494359,Root-Shoot,Bacteria,Acidobacteria,Subgroup_6,NA,NA,NA,0.000444286,4.95E-05,0.000131754
ASV1157,0.242004533,0.760681758,0.870837665,Root-Shoot,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae,Haliangium,0.000360798,0.000105896,8.33E-05
ASV1158,-2.55300086,0.063844961,0.167544261,Root-Shoot,Bacteria,Acidobacteria,Subgroup_6,NA,NA,NA,0.000858963,4.35E-05,9.50E-05
ASV1159,2.688741857,0.000390341,0.002348435,Root-Shoot,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,0.000178046,0.000197205,4.43E-05
ASV1160,3.615143811,0.00179838,0.009042778,Root-Shoot,Bacteria,FCPU426,NA,NA,NA,NA,0,0.000327341,3.31E-05
ASV1161,-1.314508355,0.056677176,0.153139799,Root-Shoot,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Conexibacter,0.000215127,0.000102569,0.000190553
ASV1162,-0.924997954,0.282200048,0.474460626,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,SC-I-84,NA,0.000781703,5.89E-05,6.80E-05
ASV1163,9.459388667,1.15E-13,2.76E-12,Root-Shoot,Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,Oligoflexaceae,Silvanigrella,0,0.00026465,1.27E-05
ASV1164,-2.161830195,0.24958384,0.438954141,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Caenimonas,6.72E-05,6.73E-05,0.000265841
ASV1166,-2.078026051,0.389293599,0.582355591,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,7.45E-05,0.000183265,9.48E-05
ASV1167,-0.329123911,0.710912581,0.837208601,Root-Shoot,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Microscillaceae,Chryseolinea,3.19E-05,0.000133463,0.000197562
ASV1168,1.557697868,0.190625323,0.36509956,Root-Shoot,Bacteria,Acidobacteria,Blastocatellia_(Subgroup_4),Blastocatellales,Blastocatellaceae,JGI_0001001-H03,0.000127385,0.000167996,7.93E-05
ASV1170,5.180141979,0.095797309,0.226485932,Root-Shoot,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,0,0.000253645,0
ASV1171,-11.22332071,2.30E-09,3.25E-08,Root-Shoot,Bacteria,Actinobacteria,Actinobacteria,Frankiales,NA,NA,0,1.75E-05,0.000346565
ASV1172,0.473975465,0.722236226,0.845136907,Root-Shoot,Bacteria,Acidobacteria,Acidobacteriia,Solibacterales,Solibacteraceae_(Subgroup_3),Bryobacter,0.000667343,4.45E-05,3.21E-05
ASV1174,-5.503763916,2.75E-22,1.38E-20,Root-Shoot,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,NA,1.24E-05,2.09E-05,0.000340724
ASV1175,5.68477174,0.001027653,0.00549717,Root-Shoot,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,Ktedonobacteraceae,NA,0,0.00027058,0
ASV1176,0.172680375,0.920744644,0.975929339,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Caenimonas,0,0.000135323,0.000160074
ASV1177,-1.13486589,0.21784558,0.400419444,Root-Shoot,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_Incertae_Sedis,Nordella,0.000654207,8.12E-05,9.64E-05
ASV1178,-7.486199547,9.61E-07,9.64E-06,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Noviherbaspirillum,6.98E-06,9.06E-06,0.000350486
ASV1179,5.288204336,0.000241329,0.001526149,Root-Shoot,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,NA,0,0.000286637,5.09E-06
ASV118,-6.080439548,3.83E-24,2.15E-22,Root-Shoot,Bacteria,Actinobacteria,Actinobacteria,Frankiales,NA,NA,0.000234247,7.38E-05,0.003514815
ASV1180,3.927600861,3.88E-05,0.000296724,Root-Shoot,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae,Haliangium,0,0.000245729,2.79E-05
ASV1181,-6.144963479,3.87E-07,4.11E-06,Root-Shoot,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Qipengyuania,0,3.64E-05,0.000334502
ASV1182,-13.55078721,2.01E-06,1.93E-05,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Salinisphaerales,Solimonadaceae,Nevskia,0,1.72E-05,0.000267861
ASV1183,0.776037103,0.504301198,0.677837625,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,0.000331203,0.000113072,7.24E-05
ASV1184,5.811916345,0.000563052,0.003235195,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Piscinibacter,0,0.000248277,3.90E-05
ASV1185,6.244986612,6.19E-05,0.000451431,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Acidibacter,4.59E-05,0.000221281,3.73E-05
ASV1186,-0.793210024,0.416045579,0.605071683,Root-Shoot,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,JG30-KF-AS9,NA,0.000526181,5.90E-05,7.11E-05
ASV1187,-1.080930057,0.597574482,0.751836661,Root-Shoot,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,NA,NA,0.000475472,9.64E-05,2.88E-05
ASV1188,-4.55800791,0.014651616,0.052329847,Root-Shoot,Bacteria,Chloroflexi,KD4-96,NA,NA,NA,0.000544292,2.15E-05,0.000118541
ASV1189,47.67222946,7.49E-62,3.36E-59,Root-Shoot,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Niastella,0,0.00025305,0
ASV119,-2.685866976,4.09E-05,0.000312245,Root-Shoot,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium,0.002024915,0.000384184,0.001407141
ASV1190,1.795780329,0.142234279,0.301925649,Root-Shoot,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudolabrys,9.26E-06,0.000209888,7.66E-05
ASV1191,-1.040775824,0.21627725,0.398278146,Root-Shoot,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,0.000534305,6.98E-05,9.01E-05
ASV1192,0.171693333,0.887355644,0.952996664,Root-Shoot,Bacteria,Proteobacteria,Alphaproteobacteria,Azospirillales,Azospirillaceae,Skermanella,0.000684512,3.86E-05,2.61E-05
ASV1194,-43.51348855,2.13E-44,4.76E-42,Root-Shoot,Bacteria,Cyanobacteria,Oxyphotobacteria,Nostocales,Nostocaceae,Cylindrospermum_PCC-7417,0,0,0.000348264
ASV1196,-1.341597708,0.26488956,0.455853207,Root-Shoot,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,NA,0.000680241,5.82E-05,7.23E-05
ASV1197,6.540071981,0.002258226,0.010954255,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Rhodanobacter,0.000450534,0.000100963,1.94E-05
ASV1199,3.914567216,0.0003661,0.002222476,Root-Shoot,Bacteria,Verrucomicrobia,Verrucomicrobiae,Opitutales,Opitutaceae,Lacunisphaera,7.75E-06,0.000243485,2.42E-05
ASV12,-3.702383667,0.000100617,0.000697957,Root-Shoot,Bacteria,Cyanobacteria,Oxyphotobacteria,Nostocales,Nostocaceae,Cylindrospermum_PCC-7417,4.08E-05,0.002444233,0.02173168
ASV120,2.551456346,9.74E-05,0.000679472,Root-Shoot,Bacteria,Acidobacteria,Holophagae,Holophagales,Holophagaceae,Holophaga,0.000189468,0.002381685,0.000556344
ASV1200,7.913260872,2.28E-08,2.84E-07,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Acidibacter,0,0.000264409,8.23E-06
ASV1201,2.027264267,0.515011216,0.686651126,Root-Shoot,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Microscillaceae,NA,0,0.000182817,8.82E-07
ASV1202,-3.6959826,0.014478716,0.051803749,Root-Shoot,Bacteria,Actinobacteria,Actinobacteria,Frankiales,NA,NA,0.000183668,1.77E-05,0.000240601
ASV1203,1.035393471,0.360466865,0.557075329,Root-Shoot,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,NA,0,0.000164154,0.000145325
ASV1204,3.8546846,0.104047677,0.24020682,Root-Shoot,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,0,0.000221847,1.59E-05
ASV1205,-0.411759406,0.777330406,0.881584534,Root-Shoot,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,0.000459585,7.74E-05,4.07E-05
ASV1206,5.474313511,6.32E-08,7.40E-07,Root-Shoot,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,NA,0,0.000328796,3.38E-06
ASV1207,-1.25149719,0.111758037,0.253521533,Root-Shoot,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,NA,0.00048456,4.93E-05,8.85E-05
ASV1208,-0.755046171,0.379828878,0.574253124,Root-Shoot,Bacteria,Actinobacteria,NA,NA,NA,NA,0.000820648,3.14E-05,4.25E-05
ASV1209,6.681552116,1.73E-06,1.67E-05,Root-Shoot,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Microscillaceae,OLB12,5.46E-06,0.000254953,1.09E-05
ASV121,0.860954084,0.005450415,0.023035212,Root-Shoot,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,NA,0.000781126,0.001984218,0.000974913
ASV1210,3.150620909,0.078552412,0.195915379,Root-Shoot,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,0,0.000198669,9.61E-05
ASV1211,-5.0002394,8.76E-06,7.61E-05,Root-Shoot,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,NA,NA,2.32E-05,1.85E-05,0.000349298
ASV1212,-10.44027628,6.58E-12,1.29E-10,Root-Shoot,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,NA,0,7.98E-06,0.000304383
ASV1213,-0.38723446,0.59560045,0.74981063,Root-Shoot,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,Ilumatobacter,0.000420993,9.27E-05,0.000127745
ASV1214,0.394194097,0.752651327,0.865112609,Root-Shoot,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella,0.000326156,0.00010588,0.000100361
ASV1216,4.082223862,0.00066497,0.003755894,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Acidibacter,0,0.000214523,1.96E-05
ASV1217,-1.147133202,0.4734719,0.654843465,Root-Shoot,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Niastella,2.36E-05,8.14E-05,0.000224138
ASV1218,0.892471046,0.427520932,0.615658811,Root-Shoot,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,NA,NA,0.000483399,6.27E-05,2.52E-05
ASV122,1.388086064,0.063171611,0.166157941,Root-Shoot,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Fluviicola,3.47E-05,0.002289433,0.000750994
ASV1220,-11.07851066,NA,NA,Root-Shoot,Bacteria,Cyanobacteria,Oxyphotobacteria,Oxyphotobacteria_Incertae_Sedis,Unknown_Family,Leptolyngbya_EcFYyyy-00,0,2.04E-05,0.000264812
ASV1221,-0.186256755,0.889291439,0.95437961,Root-Shoot,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae,Haliangium,0.000647922,5.21E-05,6.10E-05
ASV1222,-4.669253502,0.003111159,0.014227964,Root-Shoot,Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,Oligoflexaceae,Oligoflexus,6.40E-05,2.56E-05,0.000305317
ASV1223,-1.179323374,0.197607949,0.374501142,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,NA,0.000784957,6.59E-05,5.87E-05
ASV1224,0.344538263,0.70142272,0.829349094,Root-Shoot,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,0.000241522,0.000115223,0.000100917
ASV1225,-0.85752769,0.516817484,0.688085122,Root-Shoot,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,KF-JG30-B3,NA,0.000978723,3.61E-05,2.77E-05
ASV1226,4.471551109,0.001358928,0.007042649,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,SC-I-84,NA,0.000753844,4.97E-05,1.42E-05
ASV1227,-1.851559761,0.043217659,0.124303173,Root-Shoot,Bacteria,Acidobacteria,Subgroup_6,NA,NA,NA,0.000736637,5.12E-05,8.24E-05
ASV1228,-1.262008444,0.131070429,0.284115752,Root-Shoot,Bacteria,Actinobacteria,MB-A2-108,NA,NA,NA,0.000552826,5.06E-05,8.11E-05
ASV1229,-0.527942327,0.67800078,0.812276493,Root-Shoot,Bacteria,Acidobacteria,Subgroup_6,NA,NA,NA,0.000489948,9.84E-05,3.97E-05
ASV123,-0.266541123,0.751049098,0.86433417,Root-Shoot,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,0.00014659,0.001377608,0.001530832
ASV1230,-0.039127255,0.974830124,1,Root-Shoot,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,NA,0.000548106,5.06E-05,4.99E-05
ASV1231,-5.637424893,NA,NA,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Massilia,2.91E-05,8.29E-05,0.00022868
ASV1232,-3.500515254,0.060056153,0.159873112,Root-Shoot,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Actinoplanes,7.75E-06,0.000105321,0.000150495
ASV1233,-1.761108888,0.399763026,0.590782,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Massilia,0,4.12E-05,0.000259436
ASV1234,-1.614596136,0.147690749,0.309871003,Root-Shoot,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Marmoricola,2.03E-05,0.000109198,0.000232718
ASV1236,4.774302557,3.12E-05,0.000242916,Root-Shoot,Bacteria,Proteobacteria,NA,NA,NA,NA,0,0.000253676,3.71E-05
ASV1237,-0.149613072,0.849389827,0.928675707,Root-Shoot,Bacteria,Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellaceae,Reyranella,0.00040305,8.33E-05,0.000101275
ASV1238,2.656897201,0.003811696,0.016928465,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Methylophilaceae,NA,0.000290519,0.000172263,4.54E-05
ASV1239,2.947570245,0.00030738,0.001911023,Root-Shoot,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,NA,2.91E-05,0.000237067,3.74E-05
ASV124,1.168595639,0.613094071,0.763442098,Root-Shoot,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,0,0.000541744,0.002460296
ASV1240,0.584495133,NA,NA,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Pelomonas,0,0.000206903,6.95E-05
ASV1241,8.900562543,3.15E-06,2.93E-05,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Acidibacter,0,0.000213337,9.19E-06
ASV1242,-2.55365335,0.104419447,0.240849331,Root-Shoot,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,4.40E-05,3.51E-05,0.000250634
ASV1243,3.799871251,0.03620183,0.108416171,Root-Shoot,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae,Haliangium,2.12E-05,0.000252645,4.94E-06
ASV1244,-5.695127167,7.32E-16,2.18E-14,Root-Shoot,Bacteria,Actinobacteria,Actinobacteria,Kineosporiales,Kineosporiaceae,Angustibacter,7.26E-05,1.15E-05,0.000281209
ASV1245,33.42091825,2.39E-27,1.74E-25,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Acidibacter,0,0.000150848,0
ASV1246,0.993597218,0.25912666,0.449298169,Root-Shoot,Bacteria,Actinobacteria,NA,NA,NA,NA,1.03E-05,0.000252544,9.05E-05
ASV1247,12.3635916,4.73E-09,6.42E-08,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Acidibacter,0,0.000218313,1.03E-05
ASV1248,-4.07029493,0.000329921,0.002031557,Root-Shoot,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,0.000110375,5.15E-05,0.000234913
ASV1249,-4.252366383,0.028224817,0.089547987,Root-Shoot,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Marmoricola,6.18E-05,6.16E-05,0.000271784
ASV125,4.348778024,6.45E-05,0.000467649,Root-Shoot,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Niastella,4.23E-05,0.002454299,0.000393364
ASV1250,2.832120079,0.092536812,0.221007752,Root-Shoot,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Leifsonia,1.32E-05,7.06E-05,2.41E-05
ASV1251,-2.915121852,0.103514798,0.239405549,Root-Shoot,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,2.08E-05,3.82E-05,0.000265608
ASV1253,-0.337643645,0.814663032,0.905200662,Root-Shoot,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Geodermatophilaceae,Blastococcus,0.00043695,7.87E-05,8.34E-05
ASV1254,-39.90767389,1.42E-37,2.15E-35,Root-Shoot,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,0,0,0.000329925
ASV1255,0.865830325,0.229336737,0.415174409,Root-Shoot,Bacteria,Chloroflexi,NA,NA,NA,NA,0.00026849,0.000125931,7.46E-05
ASV1256,0.476532257,0.638649178,0.78505213,Root-Shoot,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,0.000424592,7.38E-05,5.23E-05
ASV1257,-4.93633988,1.40E-07,1.57E-06,Root-Shoot,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,NA,NA,3.89E-05,6.16E-05,0.000255997
ASV1258,-9.890112226,4.42E-07,4.65E-06,Root-Shoot,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Aeromicrobium,2.02E-05,1.61E-05,0.000295613
ASV1259,-0.12852947,0.942642321,0.989385709,Root-Shoot,Bacteria,Acidobacteria,Blastocatellia_(Subgroup_4),Pyrinomonadales,Pyrinomonadaceae,RB41,0.000433024,7.64E-05,5.79E-05
ASV126,2.498269144,5.78E-05,0.00042472,Root-Shoot,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,Pajaroellobacter,0.000200129,0.002540702,0.000493093
ASV1260,0.483263929,0.681916087,0.815373013,Root-Shoot,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,NA,0.000595852,4.79E-05,3.57E-05
ASV1261,-2.906666909,0.001040721,0.005561302,Root-Shoot,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,5.87E-05,6.38E-05,0.00028937
ASV1262,-0.012448148,0.993057299,1,Root-Shoot,Bacteria,Acidobacteria,Subgroup_6,NA,NA,NA,0.000541246,5.04E-05,3.72E-05
ASV1263,0.863171322,0.436784173,0.623597126,Root-Shoot,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Microscillaceae,NA,5.26E-05,0.000164078,9.88E-05
ASV1264,-10.99555514,0.000412354,0.002465515,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Massilia,0,0.000265708,0.000102534
ASV1265,-4.292750461,0.002415316,0.011614409,Root-Shoot,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Conexibacter,5.65E-05,4.15E-05,0.000252594
ASV1267,2.278374168,0.212055298,0.39321209,Root-Shoot,Bacteria,Chloroflexi,OLB14,NA,NA,NA,0.000558833,3.95E-05,3.13E-05
ASV1269,4.557918109,0.000878955,0.004803957,Root-Shoot,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae,Haliangium,0,0.000249996,1.25E-05
ASV127,4.167462932,9.30E-09,1.22E-07,Root-Shoot,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sandaracinaceae,NA,2.29E-05,0.002634508,0.000184772
ASV1270,0.922868571,0.521986638,0.692845515,Root-Shoot,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,Terrabacter,0.000622795,3.39E-05,5.23E-05
ASV1271,2.562611567,0.215033449,0.397162658,Root-Shoot,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,5.31E-05,2.08E-05,0.000264458
ASV1272,-2.905525611,NA,NA,Root-Shoot,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,0,0.000139896,0.000135219
ASV1273,5.343920838,0.085731782,0.208819284,Root-Shoot,Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,NA,0,0.000324759,0
ASV1274,6.34514916,0.000976669,0.005254437,Root-Shoot,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Actinoplanes,0,0.000208159,3.15E-05
ASV1275,1.054392516,0.37485356,0.56957407,Root-Shoot,Bacteria,Acidobacteria,Subgroup_6,NA,NA,NA,0.00030391,0.00011627,6.48E-05
ASV1276,-11.04121037,0.000147864,0.000985887,Root-Shoot,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Pseudarthrobacter,0.000142204,9.18E-06,0.000244587
ASV1277,-0.332652739,0.73663049,0.855413541,Root-Shoot,Bacteria,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,Nitrospira,0.000500313,5.79E-05,6.18E-05
ASV1278,2.091557981,0.069006121,0.177770856,Root-Shoot,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae,Haliangium,0.000309784,0.000112961,4.74E-05
ASV1279,5.121707951,0.000197641,0.001282927,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,2.00E-05,0.000239781,7.08E-06
ASV128,6.556730221,1.70E-12,3.56E-11,Root-Shoot,Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Lechevalieria,5.79E-05,0.002736174,6.87E-05
